2017-11-11 18:42:10.782 UTC,"docker","docker",55,"172.17.0.1:38822",5a074468.37,18278,"COMMIT",2017-11-11 18:41:44 UTC,10/0,0,LOG,00000,"duration: 0.360 ms",,,,,,,,,""
2017-11-11 18:42:10.782 UTC,"docker","docker",61,"172.17.0.1:38834",5a07446d.3d,18409,"BIND",2017-11-11 18:41:49 UTC,15/1522,0,LOG,00000,"duration: 0.043 ms",,,,,,,,,""
2017-11-11 18:42:10.782 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18764,"COMMIT",2017-11-11 18:41:49 UTC,12/0,0,LOG,00000,"duration: 0.454 ms",,,,,,,,,""
2017-11-11 18:42:10.782 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18694,"COMMIT",2017-11-11 18:41:49 UTC,13/0,0,LOG,00000,"duration: 0.799 ms",,,,,,,,,""
2017-11-11 18:42:10.783 UTC,"docker","docker",59,"172.17.0.1:38830",5a07446d.3b,18905,"UPDATE",2017-11-11 18:41:49 UTC,14/1543,14850,LOG,00000,"duration: 2.223 ms  execute putVoteByThrID: WITH sub AS (INSERT INTO vote (user_id, thread_id, voice) VALUES ((SELECT id FROM users WHERE nickname=$1), $2, $3) ON CONFLICT ON CONSTRAINT unique_user_and_thread DO UPDATE SET prev_voice = vote.voice ,voice = EXCLUDED.voice RETURNING prev_voice, voice, thread_id) UPDATE thread SET votes_count = votes_count - (SELECT prev_voice-voice FROM sub) WHERE id = $2 RETURNING id, slug::TEXT, title, message, forum_slug::TEXT, user_nick::TEXT, created, votes_count;","parameters: $1 = 'abyssos.42I8jY1avaA77k', $2 = '5407', $3 = '1'",,,,,,,,""
2017-11-11 18:42:10.782 UTC,"docker","docker",60,"172.17.0.1:38832",5a07446d.3c,18751,"BEGIN",2017-11-11 18:41:49 UTC,17/1548,0,LOG,00000,"duration: 0.056 ms",,,,,,,,,""
2017-11-11 18:42:10.783 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18765,"BEGIN",2017-11-11 18:41:49 UTC,12/1541,0,LOG,00000,"duration: 0.015 ms",,,,,,,,,""
2017-11-11 18:42:10.781 UTC,"docker","docker",56,"172.17.0.1:38824",5a07446d.38,18875,"COMMIT",2017-11-11 18:41:49 UTC,11/0,0,LOG,00000,"duration: 0.145 ms",,,,,,,,,""
2017-11-11 18:42:10.783 UTC,"docker","docker",58,"172.17.0.1:38828",5a07446d.3a,18695,"BEGIN",2017-11-11 18:41:49 UTC,13/1525,0,LOG,00000,"duration: 0.017 ms",,,,,,,,,""
2017-11-11 18:42:10.783 UTC,"docker","docker",57,"172.17.0.1:38826",5a07446d.39,18766,"BIND",2017-11-11 18:41:49 UTC,12/1541,0,LOG,00000,"duration: 0.039 ms",,,,,,,,,""
2017-11-11 18:42:10.783 UTC,"docker","docker",55,"172.17.0.1:38822",5a074468.37,18279,"BEGIN",2017-11-11 18:41:44 UTC,10/1504,0,LOG,00000,"duration: 0.014 ms",,,,,,,,,""
2017-11-11 18:42:10.783 UTC,"docker","docker",59,"172.17.0.1:38830",5a07446d.3b,18906,"COMMIT",2017-11-11 18:41:49 UTC,14/0,0,LOG,00000,"duration: 0.298 ms",,,,,,,,,""
